claim,version,doc_idx,span,direction,false_minus_true
ed_sheeran,repeated_negations,18,claim_first,19,-0.10402083396911621
ed_sheeran,repeated_negations,18,warning_after_claim,19,0.4094882011413574
ed_sheeran,repeated_negations,18,claim_first,20,0.08364415168762207
ed_sheeran,repeated_negations,18,warning_after_claim,20,0.13719534873962402
ed_sheeran,positive_documents,20,claim_first,4,-0.14470314979553223
ed_sheeran,positive_documents,20,claim_first,5,-0.5419440269470215
ed_sheeran,positive_documents,20,claim_first,6,0.10653424263000488
ed_sheeran,positive_documents,20,claim_first,7,-0.0001691579818725586
ed_sheeran,positive_documents,20,claim_first,8,-0.18339622020721436
ed_sheeran,positive_documents,20,claim_first,9,-0.27291953563690186
ed_sheeran,positive_documents,20,claim_first,10,-0.17106139659881592
ed_sheeran,positive_documents,20,claim_first,11,-0.377193808555603
ed_sheeran,positive_documents,20,claim_first,12,-0.3430216312408447
ed_sheeran,positive_documents,20,claim_first,13,-0.1342860460281372
ed_sheeran,positive_documents,20,claim_first,14,0.34519362449645996
ed_sheeran,positive_documents,20,claim_first,15,0.06013941764831543
ed_sheeran,positive_documents,20,claim_first,16,0.04548084735870361
ed_sheeran,positive_documents,20,claim_first,17,0.1319112777709961
ed_sheeran,positive_documents,20,claim_first,18,0.44047582149505615
ed_sheeran,positive_documents,20,claim_first,19,-0.14784228801727295
ed_sheeran,positive_documents,20,claim_first,20,0.09609520435333252
ed_sheeran,repeated_negations,20,claim_first,4,-0.28193199634552
ed_sheeran,repeated_negations,20,warning_after_claim,4,0.10078024864196777
ed_sheeran,repeated_negations,20,claim_first,5,-0.6386940479278564
ed_sheeran,repeated_negations,20,warning_after_claim,5,-0.06502461433410645
ed_sheeran,repeated_negations,20,claim_first,6,-0.22194743156433105
ed_sheeran,repeated_negations,20,warning_after_claim,6,0.3044552803039551
ed_sheeran,repeated_negations,20,claim_first,7,-0.06381499767303467
ed_sheeran,repeated_negations,20,warning_after_claim,7,0.13818693161010742
ed_sheeran,repeated_negations,20,claim_first,8,-0.09338998794555664
ed_sheeran,repeated_negations,20,warning_after_claim,8,0.0768439769744873
ed_sheeran,repeated_negations,20,claim_first,9,-0.32952845096588135
ed_sheeran,repeated_negations,20,warning_after_claim,9,0.2669558525085449
ed_sheeran,repeated_negations,20,claim_first,10,0.09586691856384277
ed_sheeran,repeated_negations,20,warning_after_claim,10,-0.06096768379211426
ed_sheeran,repeated_negations,20,claim_first,11,-0.3663069009780884
ed_sheeran,repeated_negations,20,warning_after_claim,11,0.39643001556396484
ed_sheeran,repeated_negations,20,claim_first,12,-0.25378572940826416
ed_sheeran,repeated_negations,20,warning_after_claim,12,-0.3873286247253418
ed_sheeran,repeated_negations,20,claim_first,13,-0.02342689037322998
ed_sheeran,repeated_negations,20,warning_after_claim,13,0.037047386169433594
ed_sheeran,repeated_negations,20,claim_first,14,0.32053208351135254
ed_sheeran,repeated_negations,20,warning_after_claim,14,-0.23105239868164062
ed_sheeran,repeated_negations,20,claim_first,15,-0.006472229957580566
ed_sheeran,repeated_negations,20,warning_after_claim,15,0.18204736709594727
ed_sheeran,repeated_negations,20,claim_first,16,0.24610650539398193
ed_sheeran,repeated_negations,20,warning_after_claim,16,0.3871307373046875
ed_sheeran,repeated_negations,20,claim_first,17,0.09254908561706543
ed_sheeran,repeated_negations,20,warning_after_claim,17,-0.6261192560195923
ed_sheeran,repeated_negations,20,claim_first,18,0.3186286687850952
ed_sheeran,repeated_negations,20,warning_after_claim,18,0.27132558822631836
ed_sheeran,repeated_negations,20,claim_first,19,-0.06425154209136963
ed_sheeran,repeated_negations,20,warning_after_claim,19,-0.10679817199707031
ed_sheeran,repeated_negations,20,claim_first,20,0.025397777557373047
ed_sheeran,repeated_negations,20,warning_after_claim,20,-0.333066463470459
ed_sheeran,positive_documents,21,claim_first,4,-0.23078668117523193
ed_sheeran,positive_documents,21,claim_first,5,-0.18139517307281494
ed_sheeran,positive_documents,21,claim_first,6,0.18673205375671387
ed_sheeran,positive_documents,21,claim_first,7,-0.10913050174713135
ed_sheeran,positive_documents,21,claim_first,8,0.009738564491271973
ed_sheeran,positive_documents,21,claim_first,9,-0.15179359912872314
ed_sheeran,positive_documents,21,claim_first,10,0.2280259132385254
ed_sheeran,positive_documents,21,claim_first,11,0.2095397710800171
ed_sheeran,positive_documents,21,claim_first,12,-0.08160841464996338
ed_sheeran,positive_documents,21,claim_first,13,-0.2084813117980957
ed_sheeran,positive_documents,21,claim_first,14,0.23849904537200928
ed_sheeran,positive_documents,21,claim_first,15,-0.3075563907623291
ed_sheeran,positive_documents,21,claim_first,16,-0.1323258876800537
ed_sheeran,positive_documents,21,claim_first,17,-0.02761256694793701
ed_sheeran,positive_documents,21,claim_first,18,0.17786765098571777
ed_sheeran,positive_documents,21,claim_first,19,0.24589192867279053
ed_sheeran,positive_documents,21,claim_first,20,0.2387402057647705
ed_sheeran,repeated_negations,21,claim_first,4,-0.2496277093887329
ed_sheeran,repeated_negations,21,warning_after_claim,4,0.3450350761413574
ed_sheeran,repeated_negations,21,claim_first,5,-0.16620028018951416
ed_sheeran,repeated_negations,21,warning_after_claim,5,-0.6230692863464355
ed_sheeran,repeated_negations,21,claim_first,6,0.13134241104125977
ed_sheeran,repeated_negations,21,warning_after_claim,6,0.4433600902557373
ed_sheeran,repeated_negations,21,claim_first,7,0.02492523193359375
ed_sheeran,repeated_negations,21,warning_after_claim,7,0.16302013397216797
ed_sheeran,repeated_negations,21,claim_first,8,-0.009391427040100098
ed_sheeran,repeated_negations,21,warning_after_claim,8,0.04446983337402344
ed_sheeran,repeated_negations,21,claim_first,9,-0.26629042625427246
ed_sheeran,repeated_negations,21,warning_after_claim,9,0.29363512992858887
ed_sheeran,repeated_negations,21,claim_first,10,0.18494677543640137
ed_sheeran,repeated_negations,21,warning_after_claim,10,-0.48471999168395996
ed_sheeran,repeated_negations,21,claim_first,11,0.04650688171386719
ed_sheeran,repeated_negations,21,warning_after_claim,11,-0.04968118667602539
ed_sheeran,repeated_negations,21,claim_first,12,-0.30815815925598145
ed_sheeran,repeated_negations,21,warning_after_claim,12,0.44235920906066895
ed_sheeran,repeated_negations,21,claim_first,13,0.017754793167114258
ed_sheeran,repeated_negations,21,warning_after_claim,13,-0.3092350959777832
ed_sheeran,repeated_negations,21,claim_first,14,0.17414522171020508
ed_sheeran,repeated_negations,21,warning_after_claim,14,-0.2831389904022217
ed_sheeran,repeated_negations,21,claim_first,15,-0.24526596069335938
ed_sheeran,repeated_negations,21,warning_after_claim,15,0.5504801273345947
ed_sheeran,repeated_negations,21,claim_first,16,-0.09674715995788574
ed_sheeran,repeated_negations,21,warning_after_claim,16,-0.0612645149230957
ed_sheeran,repeated_negations,21,claim_first,17,-0.03050053119659424
ed_sheeran,repeated_negations,21,warning_after_claim,17,0.03643178939819336
ed_sheeran,repeated_negations,21,claim_first,18,0.09190070629119873
ed_sheeran,repeated_negations,21,warning_after_claim,18,0.2992689609527588
ed_sheeran,repeated_negations,21,claim_first,19,0.38094592094421387
ed_sheeran,repeated_negations,21,warning_after_claim,19,-0.04960346221923828
ed_sheeran,repeated_negations,21,claim_first,20,0.4076191186904907
ed_sheeran,repeated_negations,21,warning_after_claim,20,0.13007402420043945
ed_sheeran,positive_documents,24,claim_first,4,-0.015871047973632812
ed_sheeran,positive_documents,24,claim_first,5,-0.15047168731689453
ed_sheeran,positive_documents,24,claim_first,6,0.08075284957885742
ed_sheeran,positive_documents,24,claim_first,7,-0.007294893264770508
ed_sheeran,positive_documents,24,claim_first,8,0.02898252010345459
ed_sheeran,positive_documents,24,claim_first,9,0.04333019256591797
ed_sheeran,positive_documents,24,claim_first,10,0.2135167121887207
ed_sheeran,positive_documents,24,claim_first,11,-0.1526787281036377
ed_sheeran,positive_documents,24,claim_first,12,0.10378122329711914
ed_sheeran,positive_documents,24,claim_first,13,-0.3294258117675781
ed_sheeran,positive_documents,24,claim_first,14,0.23799026012420654
ed_sheeran,positive_documents,24,claim_first,15,-0.043824195861816406
ed_sheeran,positive_documents,24,claim_first,16,-0.07225418090820312
ed_sheeran,positive_documents,24,claim_first,17,0.13647186756134033
ed_sheeran,positive_documents,24,claim_first,18,0.24752318859100342
ed_sheeran,positive_documents,24,claim_first,19,0.17993652820587158
ed_sheeran,positive_documents,24,claim_first,20,-0.2065185308456421
ed_sheeran,repeated_negations,24,claim_first,4,0.019271492958068848
ed_sheeran,repeated_negations,24,warning_after_claim,4,0.05517911911010742
ed_sheeran,repeated_negations,24,claim_first,5,-0.17909371852874756
ed_sheeran,repeated_negations,24,warning_after_claim,5,-0.15534234046936035
ed_sheeran,repeated_negations,24,claim_first,6,-0.11262142658233643
ed_sheeran,repeated_negations,24,warning_after_claim,6,0.5015528202056885
ed_sheeran,repeated_negations,24,claim_first,7,-0.22153234481811523
ed_sheeran,repeated_negations,24,warning_after_claim,7,0.23122429847717285
ed_sheeran,repeated_negations,24,claim_first,8,0.21526765823364258
ed_sheeran,repeated_negations,24,warning_after_claim,8,0.018398046493530273
ed_sheeran,repeated_negations,24,claim_first,9,0.10867655277252197
ed_sheeran,repeated_negations,24,warning_after_claim,9,0.23121023178100586
ed_sheeran,repeated_negations,24,claim_first,10,0.1967238187789917
ed_sheeran,repeated_negations,24,warning_after_claim,10,0.0453343391418457
ed_sheeran,repeated_negations,24,claim_first,11,-0.20605731010437012
ed_sheeran,repeated_negations,24,warning_after_claim,11,0.44638538360595703
ed_sheeran,repeated_negations,24,claim_first,12,0.09411275386810303
ed_sheeran,repeated_negations,24,warning_after_claim,12,0.060362815856933594
ed_sheeran,repeated_negations,24,claim_first,13,-0.34112250804901123
ed_sheeran,repeated_negations,24,warning_after_claim,13,-0.006656169891357422
ed_sheeran,repeated_negations,24,claim_first,14,0.2911391258239746
ed_sheeran,repeated_negations,24,warning_after_claim,14,0.055620431900024414
ed_sheeran,repeated_negations,24,claim_first,15,-0.04139900207519531
ed_sheeran,repeated_negations,24,warning_after_claim,15,-0.1445152759552002
ed_sheeran,repeated_negations,24,claim_first,16,-0.016783595085144043
ed_sheeran,repeated_negations,24,warning_after_claim,16,-0.16805195808410645
ed_sheeran,repeated_negations,24,claim_first,17,0.33850598335266113
ed_sheeran,repeated_negations,24,warning_after_claim,17,-0.13417482376098633
ed_sheeran,repeated_negations,24,claim_first,18,0.40187621116638184
ed_sheeran,repeated_negations,24,warning_after_claim,18,0.1308434009552002
ed_sheeran,repeated_negations,24,claim_first,19,0.07547450065612793
ed_sheeran,repeated_negations,24,warning_after_claim,19,0.08377480506896973
ed_sheeran,repeated_negations,24,claim_first,20,-0.1008521318435669
ed_sheeran,repeated_negations,24,warning_after_claim,20,-0.21469378471374512
ed_sheeran,positive_documents,25,claim_first,4,-0.11252152919769287
ed_sheeran,positive_documents,25,claim_first,5,0.2352607250213623
ed_sheeran,positive_documents,25,claim_first,6,0.12537312507629395
ed_sheeran,positive_documents,25,claim_first,7,-0.3521794080734253
ed_sheeran,positive_documents,25,claim_first,8,-0.18389272689819336
ed_sheeran,positive_documents,25,claim_first,9,0.35073745250701904
ed_sheeran,positive_documents,25,claim_first,10,-0.08061373233795166
ed_sheeran,positive_documents,25,claim_first,11,0.12815654277801514
ed_sheeran,positive_documents,25,claim_first,12,-0.24513065814971924
ed_sheeran,positive_documents,25,claim_first,13,-0.03989005088806152
ed_sheeran,positive_documents,25,claim_first,14,-0.2776561975479126
ed_sheeran,positive_documents,25,claim_first,15,0.020983099937438965
ed_sheeran,positive_documents,25,claim_first,16,-0.28186631202697754
ed_sheeran,positive_documents,25,claim_first,17,-0.3761638402938843
ed_sheeran,positive_documents,25,claim_first,18,0.22332167625427246
ed_sheeran,positive_documents,25,claim_first,19,-0.38339531421661377
ed_sheeran,positive_documents,25,claim_first,20,0.16227149963378906
ed_sheeran,repeated_negations,25,claim_first,4,-0.14710426330566406
ed_sheeran,repeated_negations,25,warning_after_claim,4,-0.00879526138305664
ed_sheeran,repeated_negations,25,claim_first,5,0.1886577606201172
ed_sheeran,repeated_negations,25,warning_after_claim,5,-0.25777173042297363
ed_sheeran,repeated_negations,25,claim_first,6,-0.052690744400024414
ed_sheeran,repeated_negations,25,warning_after_claim,6,-0.4278064966201782
ed_sheeran,repeated_negations,25,claim_first,7,-0.3493841886520386
ed_sheeran,repeated_negations,25,warning_after_claim,7,-0.009931325912475586
ed_sheeran,repeated_negations,25,claim_first,8,-0.1817997694015503
ed_sheeran,repeated_negations,25,warning_after_claim,8,-0.3797508478164673
ed_sheeran,repeated_negations,25,claim_first,9,0.30900025367736816
ed_sheeran,repeated_negations,25,warning_after_claim,9,-0.03915846347808838
ed_sheeran,repeated_negations,25,claim_first,10,-0.08747386932373047
ed_sheeran,repeated_negations,25,warning_after_claim,10,0.22701811790466309
ed_sheeran,repeated_negations,25,claim_first,11,0.19668042659759521
ed_sheeran,repeated_negations,25,warning_after_claim,11,0.43346381187438965
ed_sheeran,repeated_negations,25,claim_first,12,-0.2851569652557373
ed_sheeran,repeated_negations,25,warning_after_claim,12,0.11138653755187988
ed_sheeran,repeated_negations,25,claim_first,13,-0.19216716289520264
ed_sheeran,repeated_negations,25,warning_after_claim,13,0.05973935127258301
ed_sheeran,repeated_negations,25,claim_first,14,-0.13662981986999512
ed_sheeran,repeated_negations,25,warning_after_claim,14,-0.2775728702545166
ed_sheeran,repeated_negations,25,claim_first,15,0.06107938289642334
ed_sheeran,repeated_negations,25,warning_after_claim,15,-0.09934842586517334
ed_sheeran,repeated_negations,25,claim_first,16,0.028356432914733887
ed_sheeran,repeated_negations,25,warning_after_claim,16,0.08001923561096191
ed_sheeran,repeated_negations,25,claim_first,17,-0.4738273620605469
ed_sheeran,repeated_negations,25,warning_after_claim,17,-0.12784838676452637
ed_sheeran,repeated_negations,25,claim_first,18,0.17118048667907715
ed_sheeran,repeated_negations,25,warning_after_claim,18,-0.051706790924072266
ed_sheeran,repeated_negations,25,claim_first,19,-0.2864518165588379
ed_sheeran,repeated_negations,25,warning_after_claim,19,-0.17660415172576904
ed_sheeran,repeated_negations,25,claim_first,20,0.13728725910186768
ed_sheeran,repeated_negations,25,warning_after_claim,20,0.20669424533843994
ed_sheeran,positive_documents,26,claim_first,4,0.07552790641784668
ed_sheeran,positive_documents,26,claim_first,5,-0.18045175075531006
ed_sheeran,positive_documents,26,claim_first,6,0.21844208240509033
ed_sheeran,positive_documents,26,claim_first,7,0.10132777690887451
ed_sheeran,positive_documents,26,claim_first,8,0.09181869029998779
ed_sheeran,positive_documents,26,claim_first,9,-0.049425363540649414
ed_sheeran,positive_documents,26,claim_first,10,-0.04604172706604004
ed_sheeran,positive_documents,26,claim_first,11,-0.09540319442749023
ed_sheeran,positive_documents,26,claim_first,12,-0.2918342351913452
ed_sheeran,positive_documents,26,claim_first,13,-0.2293546199798584
ed_sheeran,positive_documents,26,claim_first,14,0.24126720428466797
ed_sheeran,positive_documents,26,claim_first,15,-0.03819835186004639
ed_sheeran,positive_documents,26,claim_first,16,-0.12264657020568848
ed_sheeran,positive_documents,26,claim_first,17,0.203407883644104
ed_sheeran,positive_documents,26,claim_first,18,0.22515583038330078
ed_sheeran,positive_documents,26,claim_first,19,-0.03284323215484619
ed_sheeran,positive_documents,26,claim_first,20,0.09723258018493652
ed_sheeran,repeated_negations,26,claim_first,4,0.005298972129821777
ed_sheeran,repeated_negations,26,warning_after_claim,4,0.39390110969543457
ed_sheeran,repeated_negations,26,claim_first,5,-0.13854074478149414
ed_sheeran,repeated_negations,26,warning_after_claim,5,-0.462982177734375
ed_sheeran,repeated_negations,26,claim_first,6,0.14646923542022705
ed_sheeran,repeated_negations,26,warning_after_claim,6,0.41976070404052734
ed_sheeran,repeated_negations,26,claim_first,7,0.03823888301849365
ed_sheeran,repeated_negations,26,warning_after_claim,7,0.20297694206237793
ed_sheeran,repeated_negations,26,claim_first,8,-0.04557180404663086
ed_sheeran,repeated_negations,26,warning_after_claim,8,0.2762720584869385
ed_sheeran,repeated_negations,26,claim_first,9,-0.18010973930358887
ed_sheeran,repeated_negations,26,warning_after_claim,9,0.49643850326538086
ed_sheeran,repeated_negations,26,claim_first,10,-0.08636021614074707
ed_sheeran,repeated_negations,26,warning_after_claim,10,0.13252997398376465
ed_sheeran,repeated_negations,26,claim_first,11,-0.13422071933746338
ed_sheeran,repeated_negations,26,warning_after_claim,11,0.08211541175842285
ed_sheeran,repeated_negations,26,claim_first,12,-0.26128971576690674
ed_sheeran,repeated_negations,26,warning_after_claim,12,0.41600894927978516
ed_sheeran,repeated_negations,26,claim_first,13,-0.16014015674591064
ed_sheeran,repeated_negations,26,warning_after_claim,13,-0.2178974151611328
ed_sheeran,repeated_negations,26,claim_first,14,0.28582143783569336
ed_sheeran,repeated_negations,26,warning_after_claim,14,-0.17951107025146484
ed_sheeran,repeated_negations,26,claim_first,15,0.005157351493835449
ed_sheeran,repeated_negations,26,warning_after_claim,15,-0.06637263298034668
ed_sheeran,repeated_negations,26,claim_first,16,-0.025752782821655273
ed_sheeran,repeated_negations,26,warning_after_claim,16,-0.005448341369628906
ed_sheeran,repeated_negations,26,claim_first,17,0.2911343574523926
ed_sheeran,repeated_negations,26,warning_after_claim,17,-0.008437156677246094
ed_sheeran,repeated_negations,26,claim_first,18,0.1027597188949585
ed_sheeran,repeated_negations,26,warning_after_claim,18,0.1874096393585205
ed_sheeran,repeated_negations,26,claim_first,19,-0.10154807567596436
ed_sheeran,repeated_negations,26,warning_after_claim,19,0.023345232009887695
ed_sheeran,repeated_negations,26,claim_first,20,-0.02811717987060547
ed_sheeran,repeated_negations,26,warning_after_claim,20,0.12569904327392578
ed_sheeran,positive_documents,27,claim_first,4,-0.39452195167541504
ed_sheeran,positive_documents,27,claim_first,5,-0.1790168285369873
ed_sheeran,positive_documents,27,claim_first,6,-0.10236644744873047
ed_sheeran,positive_documents,27,claim_first,7,-0.32277441024780273
ed_sheeran,positive_documents,27,claim_first,8,0.14827489852905273
ed_sheeran,positive_documents,27,claim_first,9,0.22906494140625
ed_sheeran,positive_documents,27,claim_first,10,0.20967483520507812
ed_sheeran,positive_documents,27,claim_first,11,0.5992937088012695
ed_sheeran,positive_documents,27,claim_first,12,-0.20539355278015137
ed_sheeran,positive_documents,27,claim_first,13,-0.11203885078430176
ed_sheeran,positive_documents,27,claim_first,14,-0.14595317840576172
ed_sheeran,positive_documents,27,claim_first,15,-0.017990827560424805
ed_sheeran,positive_documents,27,claim_first,16,-0.44260406494140625
ed_sheeran,positive_documents,27,claim_first,17,0.13151860237121582
ed_sheeran,positive_documents,27,claim_first,18,-0.15334677696228027
ed_sheeran,positive_documents,27,claim_first,19,0.12451601028442383
ed_sheeran,positive_documents,27,claim_first,20,-0.23984909057617188
ed_sheeran,repeated_negations,27,claim_first,4,-0.3323502540588379
ed_sheeran,repeated_negations,27,warning_after_claim,4,0.09152889251708984
ed_sheeran,repeated_negations,27,claim_first,5,-0.13637542724609375
ed_sheeran,repeated_negations,27,warning_after_claim,5,-0.1976231336593628
ed_sheeran,repeated_negations,27,claim_first,6,-0.022571086883544922
ed_sheeran,repeated_negations,27,warning_after_claim,6,0.06270456314086914
ed_sheeran,repeated_negations,27,claim_first,7,-0.25350213050842285
ed_sheeran,repeated_negations,27,warning_after_claim,7,0.5201228857040405
ed_sheeran,repeated_negations,27,claim_first,8,-0.017310142517089844
ed_sheeran,repeated_negations,27,warning_after_claim,8,0.25006043910980225
ed_sheeran,repeated_negations,27,claim_first,9,0.2850840091705322
ed_sheeran,repeated_negations,27,warning_after_claim,9,0.03777742385864258
ed_sheeran,repeated_negations,27,claim_first,10,0.4328625202178955
ed_sheeran,repeated_negations,27,warning_after_claim,10,-0.4485018253326416
ed_sheeran,repeated_negations,27,claim_first,11,0.49414706230163574
ed_sheeran,repeated_negations,27,warning_after_claim,11,0.15431451797485352
ed_sheeran,repeated_negations,27,claim_first,12,-0.09134387969970703
ed_sheeran,repeated_negations,27,warning_after_claim,12,0.14389848709106445
ed_sheeran,repeated_negations,27,claim_first,13,-0.06053948402404785
ed_sheeran,repeated_negations,27,warning_after_claim,13,0.03473305702209473
ed_sheeran,repeated_negations,27,claim_first,14,-0.07763290405273438
ed_sheeran,repeated_negations,27,warning_after_claim,14,-0.04139828681945801
ed_sheeran,repeated_negations,27,claim_first,15,-0.010622024536132812
ed_sheeran,repeated_negations,27,warning_after_claim,15,0.37072181701660156
ed_sheeran,repeated_negations,27,claim_first,16,-0.1253223419189453
ed_sheeran,repeated_negations,27,warning_after_claim,16,0.04976212978363037
ed_sheeran,repeated_negations,27,claim_first,17,-0.03397989273071289
ed_sheeran,repeated_negations,27,warning_after_claim,17,-0.11349999904632568
ed_sheeran,repeated_negations,27,claim_first,18,0.0367739200592041
ed_sheeran,repeated_negations,27,warning_after_claim,18,0.37749743461608887
ed_sheeran,repeated_negations,27,claim_first,19,0.2613193988800049
ed_sheeran,repeated_negations,27,warning_after_claim,19,-0.06601154804229736
ed_sheeran,repeated_negations,27,claim_first,20,-0.023642301559448242
ed_sheeran,repeated_negations,27,warning_after_claim,20,0.23549926280975342
ed_sheeran,positive_documents,28,claim_first,4,-0.4651033878326416
ed_sheeran,positive_documents,28,claim_first,5,-0.4733562469482422
ed_sheeran,positive_documents,28,claim_first,6,0.10769295692443848
ed_sheeran,positive_documents,28,claim_first,7,-0.2578003406524658
ed_sheeran,positive_documents,28,claim_first,8,-0.2509305477142334
ed_sheeran,positive_documents,28,claim_first,9,-0.401583194732666
ed_sheeran,positive_documents,28,claim_first,10,-0.20130395889282227
ed_sheeran,positive_documents,28,claim_first,11,0.200606107711792
ed_sheeran,positive_documents,28,claim_first,12,-0.6154626607894897
ed_sheeran,positive_documents,28,claim_first,13,-0.34700942039489746
ed_sheeran,positive_documents,28,claim_first,14,0.21023178100585938
ed_sheeran,positive_documents,28,claim_first,15,-0.38611936569213867
ed_sheeran,positive_documents,28,claim_first,16,-0.129072904586792
ed_sheeran,positive_documents,28,claim_first,17,0.24141275882720947
ed_sheeran,positive_documents,28,claim_first,18,0.39013612270355225
ed_sheeran,positive_documents,28,claim_first,19,-0.14089810848236084
ed_sheeran,positive_documents,28,claim_first,20,-0.21588993072509766
ed_sheeran,repeated_negations,28,claim_first,4,-0.5642484426498413
ed_sheeran,repeated_negations,28,warning_after_claim,4,0.711092472076416
ed_sheeran,repeated_negations,28,claim_first,5,-0.15682291984558105
ed_sheeran,repeated_negations,28,warning_after_claim,5,-0.6040639877319336
ed_sheeran,repeated_negations,28,claim_first,6,0.05990874767303467
ed_sheeran,repeated_negations,28,warning_after_claim,6,0.18548917770385742
ed_sheeran,repeated_negations,28,claim_first,7,-0.4032806158065796
ed_sheeran,repeated_negations,28,warning_after_claim,7,-0.05097770690917969
ed_sheeran,repeated_negations,28,claim_first,8,0.006531476974487305
ed_sheeran,repeated_negations,28,warning_after_claim,8,0.24131155014038086
ed_sheeran,repeated_negations,28,claim_first,9,-0.5996410846710205
ed_sheeran,repeated_negations,28,warning_after_claim,9,0.17498350143432617
ed_sheeran,repeated_negations,28,claim_first,10,-0.3580113649368286
ed_sheeran,repeated_negations,28,warning_after_claim,10,0.21588516235351562
ed_sheeran,repeated_negations,28,claim_first,11,-0.023642420768737793
ed_sheeran,repeated_negations,28,warning_after_claim,11,-0.38744306564331055
ed_sheeran,repeated_negations,28,claim_first,12,-0.6440359354019165
ed_sheeran,repeated_negations,28,warning_after_claim,12,-0.5523674488067627
ed_sheeran,repeated_negations,28,claim_first,13,-0.5980323553085327
ed_sheeran,repeated_negations,28,warning_after_claim,13,-0.3858485221862793
ed_sheeran,repeated_negations,28,claim_first,14,0.011466145515441895
ed_sheeran,repeated_negations,28,warning_after_claim,14,-0.012346982955932617
ed_sheeran,repeated_negations,28,claim_first,15,-0.18417799472808838
ed_sheeran,repeated_negations,28,warning_after_claim,15,-0.12883520126342773
ed_sheeran,repeated_negations,28,claim_first,16,0.18120324611663818
ed_sheeran,repeated_negations,28,warning_after_claim,16,0.3581223487854004
ed_sheeran,repeated_negations,28,claim_first,17,0.13790512084960938
ed_sheeran,repeated_negations,28,warning_after_claim,17,0.1819474697113037
ed_sheeran,repeated_negations,28,claim_first,18,0.33902037143707275
ed_sheeran,repeated_negations,28,warning_after_claim,18,-0.059760093688964844
ed_sheeran,repeated_negations,28,claim_first,19,-0.5507851839065552
ed_sheeran,repeated_negations,28,warning_after_claim,19,-0.0554656982421875
ed_sheeran,repeated_negations,28,claim_first,20,-0.021528244018554688
ed_sheeran,repeated_negations,28,warning_after_claim,20,-0.41229844093322754
ed_sheeran,positive_documents,29,claim_first,4,-0.05648243427276611
ed_sheeran,positive_documents,29,claim_first,5,0.06162536144256592
ed_sheeran,positive_documents,29,claim_first,6,0.08650386333465576
ed_sheeran,positive_documents,29,claim_first,7,-0.08989274501800537
ed_sheeran,positive_documents,29,claim_first,8,-0.022092461585998535
ed_sheeran,positive_documents,29,claim_first,9,0.1760619878768921
ed_sheeran,positive_documents,29,claim_first,10,0.11176538467407227
ed_sheeran,positive_documents,29,claim_first,11,0.12678909301757812
ed_sheeran,positive_documents,29,claim_first,12,-0.23601341247558594
ed_sheeran,positive_documents,29,claim_first,13,-0.16091370582580566
ed_sheeran,positive_documents,29,claim_first,14,0.0800403356552124
ed_sheeran,positive_documents,29,claim_first,15,-0.18517959117889404
ed_sheeran,positive_documents,29,claim_first,16,-0.0150299072265625
ed_sheeran,positive_documents,29,claim_first,17,0.12694299221038818
ed_sheeran,positive_documents,29,claim_first,18,0.05860435962677002
ed_sheeran,positive_documents,29,claim_first,19,-0.027070045471191406
ed_sheeran,positive_documents,29,claim_first,20,-0.09959447383880615
ed_sheeran,repeated_negations,29,claim_first,4,-0.0335768461227417
ed_sheeran,repeated_negations,29,warning_after_claim,4,0.5793905258178711
ed_sheeran,repeated_negations,29,claim_first,5,0.027030229568481445
ed_sheeran,repeated_negations,29,warning_after_claim,5,-0.19309043884277344
ed_sheeran,repeated_negations,29,claim_first,6,0.07659518718719482
ed_sheeran,repeated_negations,29,warning_after_claim,6,0.16270899772644043
ed_sheeran,repeated_negations,29,claim_first,7,-0.017695307731628418
ed_sheeran,repeated_negations,29,warning_after_claim,7,-0.17569804191589355
ed_sheeran,repeated_negations,29,claim_first,8,-0.04987454414367676
ed_sheeran,repeated_negations,29,warning_after_claim,8,0.15495657920837402
ed_sheeran,repeated_negations,29,claim_first,9,0.018810629844665527
ed_sheeran,repeated_negations,29,warning_after_claim,9,0.06823205947875977
ed_sheeran,repeated_negations,29,claim_first,10,0.12704527378082275
ed_sheeran,repeated_negations,29,warning_after_claim,10,0.03622269630432129
ed_sheeran,repeated_negations,29,claim_first,11,0.040856361389160156
ed_sheeran,repeated_negations,29,warning_after_claim,11,-0.164811372756958
ed_sheeran,repeated_negations,29,claim_first,12,-0.15709447860717773
ed_sheeran,repeated_negations,29,warning_after_claim,12,-0.0031592845916748047
ed_sheeran,repeated_negations,29,claim_first,13,0.00405573844909668
ed_sheeran,repeated_negations,29,warning_after_claim,13,-0.3005974292755127
ed_sheeran,repeated_negations,29,claim_first,14,0.11277472972869873
ed_sheeran,repeated_negations,29,warning_after_claim,14,-0.5336573123931885
ed_sheeran,repeated_negations,29,claim_first,15,-0.17972445487976074
ed_sheeran,repeated_negations,29,warning_after_claim,15,0.10300469398498535
ed_sheeran,repeated_negations,29,claim_first,16,-0.06732213497161865
ed_sheeran,repeated_negations,29,warning_after_claim,16,-0.12349724769592285
ed_sheeran,repeated_negations,29,claim_first,17,0.16500473022460938
ed_sheeran,repeated_negations,29,warning_after_claim,17,-0.10357141494750977
ed_sheeran,repeated_negations,29,claim_first,18,0.03255486488342285
ed_sheeran,repeated_negations,29,warning_after_claim,18,0.05425071716308594
ed_sheeran,repeated_negations,29,claim_first,19,-0.015312790870666504
